,Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,City,Province
16239,16599,77,Female,Yes,Headphones,HDP456,1,Cancelled,Credit Card,3250.62,361.18,9,2024-04-28,Expedited,"Extended Warranty, Accessory",191.7,Ottawa,Ontario
16240,16600,25,Male,Yes,Smartwatch,SWT567,4,Cancelled,Bank Transfer,919.0,459.5,2,2024-03-19,Expedited,"Extended Warranty, Accessory",91.86,Regina,Saskatchewan
16241,16602,52,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,2024-07-27,Same Day,Extended Warranty,39.11,Toronto,Ontario
16242,16603,57,Male,Yes,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-03-18,Standard,Extended Warranty,84.64,Calgary,Alberta
16243,16603,57,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,2024-03-24,Standard,"Accessory, Impulse Item",88.25,Calgary,Alberta
16244,16604,28,Male,No,Smartwatch,SWT567,2,Cancelled,PayPal,2297.5,459.5,5,2024-01-24,Expedited,Accessory,91.04,Edmonton,Alberta
16245,16604,28,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2757.0,459.5,6,2024-02-09,Same Day,"Extended Warranty, Impulse Item",50.74,Edmonton,Alberta
16246,16604,28,Male,No,Headphones,HDP456,1,Completed,PayPal,1805.9,361.18,5,2024-04-20,Standard,"Extended Warranty, Extended Warranty",59.24,Edmonton,Alberta
16247,16604,28,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,6291.28,786.41,8,2024-07-08,Standard,"Impulse Item, Accessory, Impulse Item",230.25,Edmonton,Alberta
16248,16605,69,Female,Yes,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-05-06,Same Day,,0.0,Saskatoon,Saskatchewan
16249,16607,73,Female,Yes,Headphones,HDP456,2,Cancelled,Credit Card,1444.72,361.18,4,2024-07-21,Expedited,,0.0,Halifax,Nova Scotia
16250,16608,43,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,3932.05,786.41,5,2024-02-06,Expedited,Accessory,65.17,Winnipeg,Manitoba
16251,16609,65,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,1805.9,361.18,5,2024-04-08,Standard,"Extended Warranty, Impulse Item, Extended Warranty",126.7,Vancouver,British Columbia
16252,16609,65,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-05-06,Standard,"Impulse Item, Accessory, Impulse Item",177.48,Vancouver,British Columbia
16253,16609,65,Male,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-08-23,Expedited,"Extended Warranty, Accessory, Impulse Item",76.3,Vancouver,British Columbia
16254,16609,65,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,2024-09-09,Same Day,"Impulse Item, Accessory",82.9,Vancouver,British Columbia
16255,16611,28,Male,No,Tablet,TBL345,2,Cancelled,PayPal,2359.23,786.41,3,2024-02-28,Same Day,Accessory,64.86,Vancouver,British Columbia
16256,16611,28,Male,No,Laptop,LTP123,4,Cancelled,Bank Transfer,4045.92,674.32,6,2024-09-01,Same Day,"Accessory, Extended Warranty",126.87,Vancouver,British Columbia
16257,16612,26,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,5698.4,1139.68,5,2024-04-12,Expedited,,0.0,Edmonton,Alberta
16258,16613,57,Female,Yes,Smartwatch,SWT567,4,Completed,PayPal,2297.5,459.5,5,2024-04-26,Standard,,0.0,Regina,Saskatchewan
16259,16613,57,Female,Yes,Smartphone,SMP234,2,Completed,PayPal,9117.44,1139.68,8,2024-04-27,Standard,"Impulse Item, Accessory",156.49,Regina,Saskatchewan
16260,16614,68,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,1805.9,361.18,5,2024-01-19,Same Day,"Accessory, Extended Warranty",68.29,Winnipeg,Manitoba
16261,16614,68,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,1838.0,459.5,4,2024-07-27,Standard,,0.0,Winnipeg,Manitoba
16262,16615,18,Male,No,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-01-24,Expedited,Impulse Item,88.88,Montreal,Quebec
16263,16615,18,Male,Yes,Smartphone,SMP234,1,Cancelled,Credit Card,5698.4,1139.68,5,2024-03-19,Standard,"Accessory, Extended Warranty",106.28,Montreal,Quebec
16264,16616,53,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1838.0,459.5,4,2024-09-04,Expedited,,0.0,Ottawa,Ontario
16265,16619,47,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-06-05,Standard,"Impulse Item, Impulse Item",118.57,Edmonton,Alberta
16266,16621,75,Male,No,Headphones,HDP456,4,Completed,PayPal,361.18,361.18,1,2024-01-28,Expedited,Impulse Item,48.06,Montreal,Quebec
16267,16621,75,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-05-13,Standard,"Extended Warranty, Accessory, Accessory",98.74,Montreal,Quebec
16268,16623,28,Male,No,Laptop,LTP123,5,Completed,PayPal,6068.88,674.32,9,2024-04-28,Same Day,"Impulse Item, Accessory, Extended Warranty",134.45,Winnipeg,Manitoba
16269,16624,56,Female,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,2024-04-29,Same Day,"Impulse Item, Impulse Item, Accessory",247.88,Edmonton,Alberta
16270,16624,56,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,1139.68,1139.68,1,2024-08-08,Standard,"Extended Warranty, Impulse Item, Accessory",206.63,Edmonton,Alberta
16271,16625,63,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,7864.1,786.41,10,2024-07-19,Expedited,Accessory,10.86,Ottawa,Ontario
16272,16626,65,Male,No,Tablet,TBL345,4,Cancelled,PayPal,6291.28,786.41,8,2024-01-02,Same Day,Extended Warranty,67.01,Winnipeg,Manitoba
16273,16626,65,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-03-01,Expedited,Impulse Item,44.02,Winnipeg,Manitoba
16274,16626,65,Male,No,Tablet,TBL345,2,Cancelled,Credit Card,6291.28,786.41,8,2024-04-29,Same Day,,0.0,Winnipeg,Manitoba
16275,16626,65,Male,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-07-04,Expedited,"Accessory, Accessory",118.31,Winnipeg,Manitoba
16276,16628,72,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,3145.64,786.41,4,2024-05-05,Standard,Impulse Item,44.14,Halifax,Nova Scotia
16277,16628,72,Male,No,Headphones,HDP456,1,Cancelled,PayPal,1444.72,361.18,4,2024-09-19,Standard,"Accessory, Extended Warranty",75.09,Halifax,Nova Scotia
16278,16629,63,Male,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-02-15,Expedited,"Accessory, Extended Warranty",152.84,Winnipeg,Manitoba
16279,16629,63,Male,Yes,Tablet,TBL345,3,Completed,PayPal,786.41,786.41,1,2024-09-12,Expedited,"Impulse Item, Accessory, Extended Warranty",217.86,Winnipeg,Manitoba
16280,16629,63,Male,Yes,Smartwatch,SWT567,5,Cancelled,Credit Card,3216.5,459.5,7,2024-09-15,Same Day,"Extended Warranty, Impulse Item, Accessory",134.37,Winnipeg,Manitoba
16281,16630,64,Female,No,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,2024-05-14,Expedited,"Extended Warranty, Accessory",161.41,Saskatoon,Saskatchewan
16282,16635,55,Female,Yes,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-03-01,Expedited,"Accessory, Accessory",166.36,Halifax,Nova Scotia
16283,16635,55,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,11396.8,1139.68,10,2024-08-22,Same Day,"Accessory, Extended Warranty, Accessory",234.36,Halifax,Nova Scotia
16284,16636,46,Male,No,Smartwatch,SWT567,5,Completed,PayPal,919.0,459.5,2,2024-06-10,Same Day,"Accessory, Impulse Item",149.61,Calgary,Alberta
16285,16637,54,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,5504.87,786.41,7,2024-05-18,Expedited,,0.0,Ottawa,Ontario
16286,16637,54,Male,Yes,Tablet,TBL345,5,Completed,Credit Card,7077.69,786.41,9,2024-06-04,Standard,"Accessory, Extended Warranty, Impulse Item",128.9,Ottawa,Ontario
16287,16641,70,Male,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,2024-01-20,Expedited,"Accessory, Accessory",144.02,Ottawa,Ontario
16288,16641,70,Male,Yes,Laptop,LTP123,5,Completed,Credit Card,2697.28,674.32,4,2024-02-13,Standard,"Extended Warranty, Impulse Item",58.33,Ottawa,Ontario
16289,16644,26,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,4718.46,786.41,6,2024-03-08,Same Day,,0.0,Winnipeg,Manitoba
16290,16644,26,Female,No,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,2024-08-18,Expedited,"Impulse Item, Extended Warranty, Impulse Item",118.44,Winnipeg,Manitoba
16291,16645,42,Female,Yes,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,2024-07-21,Expedited,,0.0,Ottawa,Ontario
16292,16645,42,Female,No,Smartwatch,SWT567,4,Completed,PayPal,2297.5,459.5,5,2024-08-18,Standard,,0.0,Ottawa,Ontario
16293,16645,42,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,2024-08-23,Same Day,"Extended Warranty, Accessory, Extended Warranty",222.18,Ottawa,Ontario
16294,16646,66,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4135.5,459.5,9,2024-04-25,Same Day,,0.0,Edmonton,Alberta
16295,16646,66,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,7977.76,1139.68,7,2024-05-06,Expedited,,0.0,Edmonton,Alberta
16296,16646,66,Male,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-06-05,Same Day,Accessory,42.63,Edmonton,Alberta
16297,16646,66,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-09-09,Standard,"Extended Warranty, Accessory",128.42,Edmonton,Alberta
16298,16647,22,Male,No,Laptop,LTP123,2,Cancelled,PayPal,5394.56,674.32,8,2024-02-28,Standard,,0.0,Toronto,Ontario
16299,16648,62,Male,Yes,Smartphone,SMP234,3,Completed,Bank Transfer,3419.04,1139.68,3,2024-02-26,Expedited,,0.0,Saskatoon,Saskatchewan
16300,16648,62,Male,Yes,Smartphone,SMP234,3,Cancelled,PayPal,9117.44,1139.68,8,2024-05-08,Expedited,,0.0,Saskatoon,Saskatchewan
16301,16648,62,Male,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,5698.4,1139.68,5,2024-06-26,Same Day,"Impulse Item, Extended Warranty, Impulse Item",150.35,Saskatoon,Saskatchewan
16302,16650,45,Female,No,Tablet,TBL345,5,Cancelled,PayPal,6291.28,786.41,8,2024-08-29,Standard,Impulse Item,55.86,Montreal,Quebec
16303,16651,41,Female,No,Laptop,LTP123,5,Cancelled,PayPal,3371.6,674.32,5,2024-05-05,Expedited,Impulse Item,70.18,Ottawa,Ontario
16304,16651,41,Female,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,2024-05-11,Same Day,,0.0,Ottawa,Ontario
16305,16651,41,Female,Yes,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-07-11,Expedited,Extended Warranty,95.57,Ottawa,Ontario
16306,16655,26,Female,No,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,2024-02-17,Expedited,Impulse Item,98.98,Vancouver,British Columbia
16307,16655,26,Female,No,Laptop,LTP123,2,Completed,Credit Card,2697.28,674.32,4,2024-09-07,Same Day,"Accessory, Impulse Item",127.87,Vancouver,British Columbia
16308,16656,45,Male,Yes,Smartwatch,SWT567,2,Completed,PayPal,3676.0,459.5,8,2024-05-23,Expedited,,0.0,Winnipeg,Manitoba
16309,16657,33,Female,No,Tablet,TBL345,3,Completed,PayPal,6291.28,786.41,8,2024-01-02,Standard,,0.0,Toronto,Ontario
16310,16657,33,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,4135.5,459.5,9,2024-05-30,Same Day,"Impulse Item, Impulse Item",93.09,Toronto,Ontario
16311,16658,18,Female,No,Laptop,LTP123,4,Cancelled,Credit Card,2697.28,674.32,4,2024-01-07,Standard,Impulse Item,29.69,Saskatoon,Saskatchewan
16312,16658,18,Female,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,2024-03-02,Same Day,Accessory,54.28,Saskatoon,Saskatchewan
16313,16659,20,Female,Yes,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-08-19,Expedited,"Accessory, Impulse Item, Extended Warranty",159.38,Regina,Saskatchewan
16314,16661,31,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,5394.56,674.32,8,2024-08-05,Same Day,"Extended Warranty, Accessory",136.49,Ottawa,Ontario
16315,16667,54,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,4595.0,459.5,10,2024-09-02,Standard,Accessory,76.33,Ottawa,Ontario
16316,16669,50,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3216.5,459.5,7,2024-01-29,Standard,"Impulse Item, Impulse Item, Impulse Item",154.33,Calgary,Alberta
16317,16669,50,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,2024-05-30,Standard,Extended Warranty,47.61,Calgary,Alberta
16318,16670,42,Female,Yes,Tablet,TBL345,4,Completed,Credit Card,786.41,786.41,1,2024-07-22,Expedited,,0.0,Ottawa,Ontario
16319,16672,33,Female,No,Tablet,TBL345,1,Completed,PayPal,2359.23,786.41,3,2024-04-08,Same Day,,0.0,Ottawa,Ontario
16320,16672,33,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,6838.08,1139.68,6,2024-08-25,Same Day,"Impulse Item, Extended Warranty",105.08,Ottawa,Ontario
16321,16673,75,Male,No,Smartwatch,SWT567,5,Cancelled,Credit Card,2297.5,459.5,5,2024-01-31,Expedited,"Impulse Item, Impulse Item, Extended Warranty",145.52,Vancouver,British Columbia
16322,16673,75,Male,Yes,Laptop,LTP123,1,Cancelled,Bank Transfer,6068.88,674.32,9,2024-03-16,Same Day,Extended Warranty,66.57,Vancouver,British Columbia
16323,16674,51,Male,Yes,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-06-11,Standard,"Extended Warranty, Accessory",124.83,Saskatoon,Saskatchewan
16324,16676,73,Male,No,Smartphone,SMP234,4,Cancelled,Credit Card,5698.4,1139.68,5,2024-03-26,Expedited,,0.0,Calgary,Alberta
16325,16676,73,Male,No,Smartphone,SMP234,3,Completed,Credit Card,10257.12,1139.68,9,2024-04-25,Expedited,"Extended Warranty, Accessory",141.71,Calgary,Alberta
16326,16676,73,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-08-01,Standard,"Accessory, Extended Warranty, Extended Warranty",143.65,Calgary,Alberta
16327,16677,38,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,361.18,361.18,1,2024-06-19,Same Day,"Extended Warranty, Impulse Item",76.01,Regina,Saskatchewan
16328,16679,18,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,3216.5,459.5,7,2024-08-06,Standard,Impulse Item,94.12,Calgary,Alberta
16329,16681,78,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,4045.92,674.32,6,2024-08-21,Standard,"Extended Warranty, Impulse Item",128.17,Montreal,Quebec
16330,16682,36,Female,Yes,Tablet,TBL345,1,Cancelled,Credit Card,786.41,786.41,1,2024-01-23,Same Day,"Accessory, Extended Warranty, Extended Warranty",166.08,Regina,Saskatchewan
16331,16683,76,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,3371.6,674.32,5,2024-01-21,Same Day,Extended Warranty,76.93,Saskatoon,Saskatchewan
16332,16684,78,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-02-06,Standard,Impulse Item,25.0,Edmonton,Alberta
16333,16686,75,Male,No,Tablet,TBL345,2,Completed,PayPal,6291.28,786.41,8,2024-02-12,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",206.29,Vancouver,British Columbia
16334,16687,51,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,1083.54,361.18,3,2024-04-16,Expedited,Impulse Item,65.63,Calgary,Alberta
16335,16689,62,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2528.26,361.18,7,2024-06-13,Standard,"Impulse Item, Extended Warranty",90.69,Halifax,Nova Scotia
16336,16690,26,Male,Yes,Laptop,LTP123,5,Completed,Bank Transfer,6743.2,674.32,10,2024-03-30,Expedited,,0.0,Toronto,Ontario
16337,16690,26,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,3676.0,459.5,8,2024-08-15,Standard,"Extended Warranty, Accessory",91.96,Toronto,Ontario
16338,16691,51,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,361.18,361.18,1,2024-08-20,Same Day,"Impulse Item, Impulse Item, Accessory",160.11,Regina,Saskatchewan
16339,16695,27,Male,No,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,2024-07-14,Expedited,,0.0,Ottawa,Ontario
16340,16696,40,Male,No,Headphones,HDP456,5,Completed,Credit Card,722.36,361.18,2,2024-02-23,Same Day,,0.0,Montreal,Quebec
16341,16696,40,Male,No,Laptop,LTP123,1,Completed,PayPal,6068.88,674.32,9,2024-03-09,Standard,"Accessory, Accessory, Impulse Item",98.42,Montreal,Quebec
16342,16696,40,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-03-18,Standard,"Accessory, Accessory",109.82,Montreal,Quebec
16343,16697,39,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-03-30,Same Day,,0.0,Ottawa,Ontario
16344,16699,73,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,3216.5,459.5,7,2024-06-24,Same Day,Impulse Item,35.45,Regina,Saskatchewan
16345,16699,73,Male,Yes,Smartphone,SMP234,5,Cancelled,Credit Card,3419.04,1139.68,3,2024-07-25,Expedited,Accessory,50.75,Regina,Saskatchewan
16346,16700,74,Male,No,Laptop,LTP123,3,Completed,PayPal,674.32,674.32,1,2024-07-25,Standard,Impulse Item,43.86,Winnipeg,Manitoba
16347,16701,50,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4135.5,459.5,9,2024-07-26,Expedited,,0.0,Ottawa,Ontario
16348,16702,59,Female,Yes,Headphones,HDP456,4,Completed,PayPal,2889.44,361.18,8,2024-04-22,Standard,"Accessory, Extended Warranty, Extended Warranty",163.18,Saskatoon,Saskatchewan
16349,16703,18,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,2279.36,1139.68,2,2024-07-25,Standard,,0.0,Vancouver,British Columbia
16350,16705,70,Male,Yes,Headphones,HDP456,3,Cancelled,Bank Transfer,2167.08,361.18,6,2024-05-19,Same Day,,0.0,Vancouver,British Columbia
16351,16705,70,Male,No,Smartphone,SMP234,2,Completed,PayPal,6838.08,1139.68,6,2024-08-03,Standard,,0.0,Vancouver,British Columbia
16352,16707,22,Male,No,Tablet,TBL345,1,Completed,Credit Card,7864.1,786.41,10,2024-07-23,Same Day,"Accessory, Accessory",45.9,Regina,Saskatchewan
16353,16707,22,Male,Yes,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,2024-09-12,Expedited,"Accessory, Accessory",108.66,Regina,Saskatchewan
16354,16708,71,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,5698.4,1139.68,5,2024-01-30,Standard,Impulse Item,20.13,Regina,Saskatchewan
16355,16708,71,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,4135.5,459.5,9,2024-05-25,Expedited,"Accessory, Accessory",116.69,Regina,Saskatchewan
16356,16708,71,Female,No,Smartwatch,SWT567,2,Completed,PayPal,2297.5,459.5,5,2024-09-11,Standard,"Impulse Item, Accessory",187.66,Regina,Saskatchewan
16357,16709,32,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3145.64,786.41,4,2024-01-29,Expedited,Accessory,40.75,Winnipeg,Manitoba
16358,16710,64,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1444.72,361.18,4,2024-04-28,Standard,"Extended Warranty, Impulse Item, Impulse Item",141.77,Saskatoon,Saskatchewan
16359,16710,64,Male,No,Headphones,HDP456,1,Completed,PayPal,361.18,361.18,1,2024-06-26,Standard,"Accessory, Impulse Item, Extended Warranty",167.8,Saskatoon,Saskatchewan
16360,16711,53,Female,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,2359.23,786.41,3,2024-06-03,Expedited,"Impulse Item, Accessory",116.64,Montreal,Quebec
16361,16712,24,Male,Yes,Smartphone,SMP234,5,Cancelled,PayPal,2279.36,1139.68,2,2024-08-19,Standard,"Extended Warranty, Extended Warranty",141.6,Ottawa,Ontario
16362,16714,50,Male,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-01-09,Same Day,,0.0,Winnipeg,Manitoba
16363,16715,37,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,10257.12,1139.68,9,2024-01-27,Standard,Impulse Item,73.73,Toronto,Ontario
16364,16715,37,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-06-11,Same Day,,0.0,Toronto,Ontario
16365,16718,37,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,2022.96,674.32,3,2024-01-22,Same Day,"Impulse Item, Impulse Item",108.25,Ottawa,Ontario
16366,16718,37,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,786.41,786.41,1,2024-03-09,Same Day,,0.0,Ottawa,Ontario
16367,16723,51,Female,No,Smartphone,SMP234,1,Completed,PayPal,11396.8,1139.68,10,2024-03-17,Standard,Impulse Item,38.34,Vancouver,British Columbia
16368,16724,75,Female,No,Headphones,HDP456,5,Completed,PayPal,1444.72,361.18,4,2024-03-10,Same Day,"Impulse Item, Accessory",136.15,Toronto,Ontario
16369,16725,78,Female,No,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-02-05,Standard,Impulse Item,44.7,Edmonton,Alberta
16370,16728,25,Female,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,2024-01-16,Standard,"Impulse Item, Extended Warranty, Extended Warranty",231.71,Edmonton,Alberta
16371,16728,25,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-04-26,Expedited,,0.0,Edmonton,Alberta
16372,16729,55,Male,No,Smartphone,SMP234,4,Completed,PayPal,1139.68,1139.68,1,2024-05-17,Expedited,,0.0,Edmonton,Alberta
16373,16729,55,Male,Yes,Smartphone,SMP234,2,Cancelled,PayPal,9117.44,1139.68,8,2024-08-13,Same Day,"Extended Warranty, Accessory, Extended Warranty",197.48,Edmonton,Alberta
16374,16729,55,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,2279.36,1139.68,2,2024-09-15,Expedited,"Extended Warranty, Accessory, Accessory",147.28,Edmonton,Alberta
16375,16730,26,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,1572.82,786.41,2,2024-02-29,Standard,Impulse Item,10.08,Winnipeg,Manitoba
16376,16731,53,Female,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-05-31,Standard,,0.0,Regina,Saskatchewan
16377,16731,53,Female,Yes,Laptop,LTP123,3,Cancelled,Credit Card,2022.96,674.32,3,2024-09-23,Expedited,,0.0,Regina,Saskatchewan
16378,16732,72,Male,No,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,2024-05-13,Standard,,0.0,Vancouver,British Columbia
16379,16734,69,Male,No,Tablet,TBL345,3,Cancelled,PayPal,3932.05,786.41,5,2024-01-30,Standard,Accessory,98.28,Regina,Saskatchewan
16380,16737,62,Female,No,Headphones,HDP456,2,Completed,PayPal,2528.26,361.18,7,2024-05-23,Same Day,"Extended Warranty, Impulse Item, Accessory",172.73,Ottawa,Ontario
16381,16737,62,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,2024-06-07,Expedited,"Impulse Item, Impulse Item",173.86,Ottawa,Ontario
16382,16738,61,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,1572.82,786.41,2,2024-05-26,Standard,Extended Warranty,71.42,Saskatoon,Saskatchewan
16383,16741,67,Male,Yes,Headphones,HDP456,2,Completed,PayPal,1805.9,361.18,5,2024-01-18,Standard,"Accessory, Impulse Item",82.71,Regina,Saskatchewan
16384,16741,67,Male,No,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,2024-04-28,Same Day,"Extended Warranty, Accessory, Extended Warranty",85.41,Regina,Saskatchewan
16385,16742,66,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,2889.44,361.18,8,2024-03-29,Same Day,"Extended Warranty, Accessory",141.31,Vancouver,British Columbia
16386,16743,67,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,3676.0,459.5,8,2024-01-04,Standard,"Impulse Item, Accessory",136.45,Winnipeg,Manitoba
16387,16743,67,Male,No,Smartwatch,SWT567,3,Completed,PayPal,4595.0,459.5,10,2024-04-03,Standard,,0.0,Winnipeg,Manitoba
16388,16743,67,Male,No,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,2024-04-15,Standard,,0.0,Winnipeg,Manitoba
16389,16743,67,Male,No,Headphones,HDP456,1,Cancelled,Bank Transfer,722.36,361.18,2,2024-05-11,Expedited,Extended Warranty,40.4,Winnipeg,Manitoba
16390,16744,61,Male,Yes,Laptop,LTP123,4,Completed,PayPal,674.32,674.32,1,2024-06-01,Same Day,"Impulse Item, Accessory",154.56,Halifax,Nova Scotia
16391,16744,61,Male,No,Smartphone,SMP234,2,Cancelled,Credit Card,7977.76,1139.68,7,2024-07-09,Same Day,"Extended Warranty, Accessory",112.24,Halifax,Nova Scotia
16392,16744,61,Male,No,Headphones,HDP456,2,Completed,PayPal,2167.08,361.18,6,2024-07-20,Standard,"Extended Warranty, Extended Warranty, Accessory",193.96,Halifax,Nova Scotia
16393,16745,80,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,2024-05-23,Standard,"Impulse Item, Accessory",162.06,Saskatoon,Saskatchewan
16394,16746,70,Male,No,Tablet,TBL345,1,Cancelled,PayPal,3932.05,786.41,5,2024-08-09,Same Day,,0.0,Winnipeg,Manitoba
16395,16748,64,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-05-30,Standard,,0.0,Winnipeg,Manitoba
16396,16749,49,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,2024-01-09,Standard,"Extended Warranty, Extended Warranty",104.68,Halifax,Nova Scotia
16397,16749,49,Female,Yes,Laptop,LTP123,1,Completed,Credit Card,1348.64,674.32,2,2024-06-26,Expedited,"Accessory, Extended Warranty",67.25,Halifax,Nova Scotia
16398,16750,47,Female,Yes,Laptop,LTP123,5,Completed,PayPal,6743.2,674.32,10,2024-08-11,Standard,,0.0,Montreal,Quebec
16399,16751,64,Male,No,Tablet,TBL345,2,Completed,Credit Card,2359.23,786.41,3,2024-04-15,Standard,Impulse Item,63.7,Vancouver,British Columbia
